date,ticker,name,major,sub,benchmark,close,signal,entry_pct,minentry,maxentry,stop,atrpct,dev,selfvol,er22,er55,r0,mult,buf
2026-07-07,AMD,"Advanced Micro Devices, Inc.",科技,半导体,QQQ,516.11,Wait,,588.5195,599.9339,428.7185,0.0737,-0.057,0.4505,0.0467,0.2202,171.2154,4,0.2
2026-07-07,AMKR,"Amkor Technology, Inc.",科技,半导体材料,SOXX,65.33,Bad Market,,94.9628,97.082,65.2937,0.1081,-2.0557,0.349,0.1083,0.0144,31.7883,4,0.2
2026-07-07,AMPX,"Amprius Technologies, Inc.",化工,锂电池,XLB,11.72,Wait,,22.8467,23.3067,16.7765,0.1308,-2.2519,-0.0152,0.4907,0.1277,6.5302,4,0.2
2026-07-07,AMZN,"Amazon.com, Inc.",科技,互联网零售,QQQ,245.98,Wait,,256.2498,258.6107,247.4466,0.032,0.7898,0.1,0.044,0.0182,11.164,3.5,0.3126
2026-07-07,ANDG,Andersen Group Inc.,金融,个性化服务,XLF,40.51,Wait,,40.5558,41.2994,30.145,0.0612,1.4015,0.114,0.1327,0.125,11.1544,4,0.2
2026-07-07,ANET,"Arista Networks, Inc.",科技,硬件,XLK,166.46,Wait,,176.5109,179.4373,138.7113,0.0586,0.3478,0.226,0.0635,0.02,40.726,4,0.2
2026-07-07,APA,APA Corporation,油气,油气勘探开发,XLE,34.0,Bad Market,,38.67,39.0522,37.5606,0.0375,-0.3544,-0.1183,0.261,0.0822,1.4917,3.5,0.2668
2026-07-07,APD,"Air Products and Chemicals, Inc",化工,化工,XLB,305.05,Wait,,317.2405,320.0018,281.9749,0.0302,2.1797,0.2612,0.2275,0.0407,38.0269,3.5,0.3314
2026-07-07,APH,Amphenol Corporation,科技,光通信,XLK,158.61,Wait,,177.9061,180.1261,150.4204,0.0467,-0.1682,0.1555,0.115,0.0471,29.7056,3.5,0.2143
2026-07-07,APLD,Applied Digital Corporation,科技,数据中心,XLK,30.71,Wait,,47.3357,48.4542,34.7364,0.1214,-2.7622,0.0709,0.3811,0.0058,13.7178,4,0.2
2026-07-07,ARM,Arm Holdings plc,科技,半导体,SOXX,300.43,Bad Market,,446.1652,456.2229,305.3564,0.1116,-1.7771,0.4424,0.2374,0.1448,150.8665,4,0.2
2026-07-07,AROC,"Archrock, Inc.",油气,油气设备服务,SPY,37.93,Wait,,42.3293,42.8044,36.407,0.0418,0.2829,0.2443,0.1956,0.0445,6.3974,3.5,0.2395
2026-07-07,ARQQ,Arqit Quantum Inc.,科技,半导体,SOXX,19.84,Bad Market,,30.3987,31.4168,16.1454,0.1711,-0.4136,0.4526,0.1124,0.0593,15.2714,4,0.2
2026-07-07,ARXS,"Arxis, Inc.",航空国防卫星,航空航天国防,ITA,42.49,Wait,,47.2401,48.1102,35.2281,0.0683,-0.2236,0.1942,0.0422,0.0596,12.8822,4,0.2
2026-07-07,ASTS,"AST SpaceMobile, Inc.",航空国防卫星,通讯设备,ITA,74.21,Wait,,109.5672,112.3229,96.3469,0.1238,-0.9363,0.0115,0.2861,0.0535,15.976,4,0.2
2026-07-07,ASX,"ASE Technology Holding Co., Ltd",科技,半导体,SOXX,39.65,Bad Market,,45.6951,46.5576,33.6189,0.0725,0.0624,0.5342,0.0062,0.1581,12.9388,4,0.2
2026-07-07,AU,AngloGold Ashanti PLC,矿,金,GDX,82.08,Bad Market,,94.7932,96.088,91.8859,0.0526,-0.5702,-0.0972,0.1341,0.1413,4.2021,4,0.2
2026-07-07,AUGO,Aura Minerals Inc.,矿,金,GDX,63.37,Bad Market,,68.6455,70.0187,90.8304,0.0722,0.3089,-0.0252,0.0138,0.251,-20.8117,4,0.2
2026-07-07,AVGO,Broadcom Inc.,科技,半导体,QQQ,370.78,Wait,,482.9378,488.27,419.361,0.0479,-0.6349,0.0627,0.354,0.0471,68.909,3.5,0.2086
2026-07-07,AVNT,Avient Corporation,化工,化工,XLB,38.1,Wait,,39.271,39.6537,34.4254,0.0335,1.0795,0.0326,0.232,0.0125,5.2283,3.5,0.2987
2026-07-07,AVT,"Avnet, Inc.",科技,电子元器,XLK,81.48,Wait,,93.7448,94.6954,81.8392,0.0389,-2.1388,0.2006,0.2821,0.1029,12.8563,3.5,0.2571
2026-07-07,AXIA,AXIA Energia,可再生能源,再生能源,XLE,10.32,Bad Market,,10.9232,11.0144,12.0262,0.0295,0.0707,-0.1104,0.0915,0.2835,-1.0118,3.5,0.3395
2026-07-07,AXTI,AXT Inc,科技,半导体,SOXX,58.15,Bad Market,,113.1329,116.7223,92.9716,0.2058,-1.9009,0.1023,0.3186,0.06,23.7507,4,0.2
2026-07-07,B,Barrick Mining Corporation,矿,金,GDX,36.86,Bad Market,,43.1586,43.651,41.2551,0.0445,-1.1831,-0.0486,0.2155,0.0959,2.396,3.5,0.2246
2026-07-07,BB,BlackBerry Limited,科技,软件,IGV,11.1,Wait,,12.9999,13.2848,9.0116,0.0855,1.1973,0.6292,0.0948,0.3607,4.2732,4,0.2
2026-07-07,BBIO,"BridgeBio Pharma, Inc.",医药,生物科技,XBI,77.91,Wait,,78.5291,79.3109,68.6293,0.0334,3.1216,-0.1138,0.6063,0.0058,10.6816,3.5,0.299
2026-07-07,BBVA,Banco Bilbao Vizcaya Argentaria,金融,银行,XLF,26.07,Wait,,26.4007,26.5615,24.5317,0.0206,3.6924,-0.0761,0.4465,0.1469,2.0298,3,0.4863
2026-07-07,BCPC,Balchem Corporation,化工,化工,XLB,168.11,Wait,,172.9011,173.9923,166.7481,0.0216,0.6447,-0.0432,0.4132,0.0806,7.2442,3,0.4622
2026-07-07,BDC,Belden Inc,科技,网络基础,XLK,107.41,Wait,,124.3341,125.9014,116.0849,0.0486,-1.6199,0.0923,0.0581,0.1453,9.8165,3.5,0.2056
2026-07-07,BE,Bloom Energy Corporation,可再生能源,电力,QQQ,269.57,Wait,,352.4617,362.3793,213.6159,0.1226,-0.4331,0.3654,0.0423,0.0733,148.7634,4,0.2
2026-07-07,BELFB,Bel Fuse Inc.,科技,电子元件,XLK,251.53,Wait,,337.1331,343.2727,251.1783,0.0814,-2.1141,0.3385,0.1106,0.0199,92.0944,4,0.2
2026-07-07,BEPC,Brookfield Renewable Corporatio,可再生能源,电力,SPY,35.41,Wait,,39.2141,39.576,39.3874,0.0341,-1.6155,-0.0473,0.3405,0.2255,0.1887,3.5,0.2935
2026-07-07,BHE,"Benchmark Electronics, Inc.",科技,解决方案,XLK,81.01,Wait,,99.7151,101.2827,77.7687,0.0645,-1.8013,0.4239,0.111,0.1366,23.514,4,0.2
2026-07-07,BKH,Black Hills Corporation,可再生能源,天然气/电力,XLU,73.25,Wait,,76.7725,77.3031,71.5243,0.0241,0.0571,0.0113,0.0736,0.0687,5.7788,3,0.4142
2026-07-07,BKR,Baker Hughes Company,油气,油气设备服务,SPY,54.47,Wait,,66.6547,67.2097,63.1954,0.034,-2.515,-0.0111,0.3939,0.0968,4.0143,3.5,0.2945
2026-07-07,BKV,BKV Corporation,油气,油气勘探开发,XLE,26.73,Bad Market,,27.6273,27.9311,28.6152,0.0379,1.0422,-0.0611,0.0202,0.0218,-0.6841,3.5,0.2639
2026-07-07,BNTX,BioNTech SE,医药,生物技术,XBI,94.29,Wait,,98.4879,99.2961,102.1715,0.0286,1.3203,-0.1428,0.181,0.0856,-2.8755,3.5,0.35
2026-07-07,BP,BP p.l.c.,油气,综合油气,SPY,38.61,Wait,,44.4261,44.726,44.1313,0.0259,-1.231,-0.0428,0.3428,0.247,0.5947,3.5,0.3862
2026-07-07,BTSG,"BrightSpring Health Services, I",医药,医疗健康,XLV,70.17,Wait,,71.2617,71.9253,62.8185,0.0315,2.0682,0.121,0.4291,0.4261,9.1067,3.5,0.3172
2026-07-07,BTU,Peabody Energy Corporation,油气,煤矿,XLE,22.67,Bad Market,,31.4635,31.8438,26.1394,0.0559,-1.7525,-0.1599,0.5138,0.1123,5.7044,4,0.2
2026-07-07,BUD,Anheuser-Busch Inbev SA Sponsor,消费,消费必需品,XLP,79.74,Wait,,85.8874,86.4254,79.7097,0.0225,-1.1065,0.1418,0.0299,0.0742,6.7157,3,0.4446
2026-07-07,BVN,Buenaventura Mining Company Inc,矿,金,GDX,28.91,Bad Market,,36.2872,36.7779,31.9267,0.0566,-1.4913,-0.0662,0.2185,0.1297,4.8512,4,0.2
2026-07-07,BWLP,BW LPG Limited,油气,海运,SEA,19.23,Bad Market,,21.9223,22.1352,20.1262,0.0369,-0.0768,0.1006,0.1028,0.0521,2.009,3.5,0.271
2026-07-07,BWXT,"BWX Technologies, Inc.",可再生能源,电力,XLU,186.08,Wait,,211.8608,214.3561,206.6686,0.0447,-1.2177,-0.0293,0.0142,0.1871,7.6875,3.5,0.2237
2026-07-07,CAMT,Camtek Ltd.,科技,半导体,SOXX,133.26,Bad Market,,200.4535,204.5087,153.3907,0.1014,-2.7642,0.1604,0.2827,0.1109,51.118,4,0.2
2026-07-07,CAT,"Caterpillar, Inc.",化工,工业机械,XLI,940.12,Wait,,1074.3012,1087.3577,912.575,0.0463,-0.57,0.3344,0.021,0.136,174.7827,3.5,0.216
2026-07-07,CBRS,Cerebras Systems Inc.,科技,半导体,SOXX,176.61,Bad Market,,243.0244,250.8161,,0.1471,-1.4031,,0.1291,,,4,0.2
2026-07-07,CCJ,Cameco Corporation,可再生能源,核电,SPY,94.67,Wait,,115.6324,117.2411,105.0215,0.0566,-1.5591,-0.0425,0.3328,0.1475,12.2195,4,0.2
2026-07-07,CDE,"Coeur Mining, Inc.",矿,银,SIL,16.04,Bad Market,,19.0078,19.3346,16.023,0.0679,-0.672,-0.0938,0.1515,0.0994,3.3116,4,0.2
2026-07-07,CDW,CDW Corporation,科技,IT,XLK,139.23,Wait,,142.0323,143.7285,122.6511,0.0406,1.28,0.1053,0.0294,0.0327,21.0774,3.5,0.2463
2026-07-07,CEG,Constellation Energy Corporatio,可再生能源,核电,SPY,239.71,Wait,,277.9271,281.1006,285.7559,0.0441,-1.6689,-0.1405,0.2337,0.1535,-4.6553,3.5,0.2266
2026-07-07,CELC,Celcuity Inc.,医药,生物技术,XBI,115.72,Too High,,109.8834,111.8384,118.9127,0.0563,3.283,-0.0615,0.5185,0.0414,-7.0743,4,0.2
2026-07-07,CENX,Century Aluminum Company,化工,铝,XLB,45.28,Wait,,67.7046,68.7016,55.4773,0.0734,-2.0116,-0.0469,0.4799,0.1895,13.2242,4,0.2
2026-07-07,CF,"CF Industries Holdings, Inc.",化工,化肥,MOO,114.94,Bad Market,,118.6694,119.9253,115.7379,0.0364,1.8525,-0.1226,0.0427,0.0663,4.1874,3.5,0.2746
2026-07-07,CGAU,Centerra Gold Inc.,矿,金,GDX,16.19,Bad Market,,17.8142,18.0605,16.7459,0.0507,0.1041,-0.0376,0.0522,0.1124,1.3146,4,0.2
2026-07-07,CGNX,Cognex Corporation,化工,工业设备,XLI,64.21,Wait,,73.1619,74.2747,57.5822,0.0578,-0.3316,0.3306,0.0402,0.1028,16.6926,4,0.2
2026-07-07,CGON,"CG Oncology, Inc.",医药,生物技术,XLV,69.2,Wait,,74.4441,75.5153,59.718,0.0516,1.4698,0.1074,0.4235,0.0312,15.7973,4,0.2
2026-07-07,CHRD,Chord Energy Corporation,油气,油气勘探开发,XLE,116.84,Bad Market,,141.7884,143.1726,133.5004,0.0395,-1.6662,-0.0325,0.4006,0.1096,9.6722,3.5,0.2532
2026-07-07,CHRN,ChronoScale Holdings Corporatio,科技,数据中心,DTCR,17.52,Bad Market,,26.4113,27.2983,13.9937,0.1688,-0.97,0.4439,0.0462,0.1265,13.3046,4,0.2
2026-07-07,CIEN,Ciena Corporation,科技,光通信,XLK,418.91,Wait,,627.4491,638.0677,485.418,0.0845,-1.0406,0.102,0.4666,0.0764,152.6498,4,0.2
2026-07-07,CIFR,Cipher Digital Inc.,科技,数据中心,DTCR,20.47,Bad Market,,29.6967,30.4718,18.8454,0.1262,-1.6228,0.2293,0.1945,0.0506,11.6264,4,0.2
2026-07-07,CL,Colgate-Palmolive Company,消费,消费必需品,XLI,95.03,Wait,,96.0803,96.7211,88.7215,0.0225,2.0502,0.0671,0.3785,0.1813,7.9997,3,0.4449
2026-07-07,CLF,Cleveland-Cliffs Inc.,化工,钢铁,XLB,9.54,Wait,,14.5668,14.772,12.0136,0.0717,-3.0727,0.0224,0.4941,0.0078,2.7584,4,0.2
2026-07-07,CLMT,"Calumet, Inc",油气,燃料油,XLE,37.17,Bad Market,,37.7817,38.2128,32.3808,0.0387,1.8463,0.0335,0.0146,0.1289,5.8319,3.5,0.2587
2026-07-07,CLS,"Celestica, Inc.",科技,电子元件,XLK,345.06,Wait,,463.3457,471.1542,368.2862,0.0754,-0.873,0.079,0.3356,0.0456,102.868,4,0.2
2026-07-07,CLSK,"CleanSpark, Inc.",科技,数据中心,DTCR,12.48,Bad Market,,17.8992,18.3329,13.0269,0.1158,-2.3237,0.1928,0.3257,0.0314,5.306,4,0.2
2026-07-07,CMBT,CMB.TECH NV,油气,油气中游,SEA,15.22,Bad Market,,16.1122,16.2927,15.1544,0.0395,0.6915,0.1456,0.0513,0.1298,1.1383,3.5,0.253
2026-07-07,CNP,"CenterPoint Energy, Inc (Holdin",可再生能源,电力,XLU,44.48,Wait,,45.4702,45.7283,42.4589,0.0193,1.2611,0.0816,0.286,0.053,3.2694,3,0.5
2026-07-07,CNQ,Canadian Natural Resources Limi,油气,油气勘探开发,XLE,40.69,Bad Market,,48.0969,48.4374,45.4478,0.0279,-1.2353,-0.0776,0.437,0.1316,2.9896,3.5,0.3585
2026-07-07,COHR,Coherent Corp.,科技,光通信,XLK,314.13,Wait,,432.5294,443.1034,285.9026,0.1122,-1.8883,0.2408,0.2255,0.0159,157.2009,4,0.2
2026-07-07,COP,ConocoPhillips,油气,油气勘探开发,XLE,108.44,Bad Market,,121.0044,121.885,117.9768,0.0271,-0.6385,-0.0848,0.2577,0.1188,3.9081,3.5,0.3694
2026-07-07,CORZ,"Core Scientific, Inc.",科技,数据中心,DTCR,21.54,Bad Market,,29.5467,30.1267,21.4261,0.0898,-2.6773,0.2426,0.3675,0.0473,8.7007,4,0.2
2026-07-07,CRC,California Resources Corporatio,油气,油气勘探开发,XLE,51.07,Bad Market,,62.7107,63.2568,63.7591,0.0356,-2.2151,-0.0942,0.4927,0.2586,-0.5023,3.5,0.2806
2026-07-07,CRDO,Credo Technology Group Holding ,科技,半导体,SOXX,246.4,Bad Market,,308.1959,316.7098,189.0018,0.1152,-0.2505,0.4248,0.0912,0.1325,127.708,4,0.2
2026-07-07,CRGY,Crescent Energy Company,油气,油气勘探开发,XLE,9.41,Bad Market,,12.2941,12.417,12.4856,0.0436,-2.8768,-0.1342,0.5899,0.2252,-0.0686,3.5,0.2296
2026-07-07,CRUS,"Cirrus Logic, Inc.",科技,半导体,SOXX,146.57,Bad Market,,180.3657,182.2915,156.4328,0.0438,-1.6948,0.0619,0.4566,0.1029,25.8587,3.5,0.2283
2026-07-07,CRWD,"CrowdStrike Holdings, Inc.",科技,软件,IGV,194.62,Wait,,201.3262,204.0825,167.2237,0.0472,2.1377,0.2845,0.0874,0.4049,36.8587,3.5,0.2118
2026-07-07,CRWV,"CoreWeave, Inc.",科技,软件,IGV,83.53,Wait,,119.6379,122.1697,104.2221,0.101,-2.0237,0.0016,0.282,0.1349,17.9477,4,0.2
2026-07-07,CSCO,"Cisco Systems, Inc.",科技,通讯,XLK,111.79,Wait,,131.1179,132.2506,116.7846,0.0338,-1.8894,0.1796,0.2849,0.2202,15.466,3.5,0.2961
2026-07-07,CSTM,Constellium SE,化工,铝加工,XLB,29.82,Wait,,36.4649,36.9372,29.8526,0.0528,-2.0402,0.0721,0.3032,0.0035,7.0845,4,0.2
2026-07-07,CSX,CSX Corporation,化工,铁路/联运,IYT,48.51,Wait,,49.3633,49.6472,46.0505,0.0195,1.4205,0.0451,0.2023,0.2045,3.5967,3,0.5
2026-07-07,CTVA,"Corteva, Inc.",化工,农业,MOO,86.75,Bad Market,,87.2575,87.8465,80.5,0.0226,3.7439,0.0832,0.4763,0.1178,7.3465,3,0.4419
2026-07-07,CVE,Cenovus Energy Inc,油气,综合油气,XLE,25.21,Bad Market,,30.0421,30.2973,28.8225,0.0337,-1.0891,-0.0326,0.3769,0.0233,1.4748,3.5,0.2963
2026-07-07,CVX,Chevron Corporation,油气,综合油气,XLE,174.01,Bad Market,,191.5401,192.7593,185.0576,0.0234,-0.7465,-0.0439,0.2931,0.1091,7.7018,3,0.4282
2026-07-07,CWEN,"Clearway Energy, Inc.",可再生能源,电力,SPY,33.48,Wait,,40.7148,41.0923,36.8556,0.0376,-2.5381,0.0446,0.5163,0.1732,4.2367,3.5,0.2661
2026-07-07,D,"Dominion Energy, Inc.",可再生能源,电力,SPY,69.83,Wait,,70.3823,70.7617,65.956,0.0181,1.3664,-0.0295,0.3259,0.1853,4.8058,3,0.5
2026-07-07,DAR,Darling Ingredients Inc.,化工,化工,XLB,58.23,Wait,,62.1323,62.7033,58.1782,0.0327,1.4201,0.0007,0.2044,0.047,4.5251,3.5,0.3059
2026-07-07,DBD,Diebold Nixdorf Incorporated,科技,软件,IGV,83.56,Wait,,85.8556,86.7252,78.625,0.0347,0.2741,0.0342,0.1107,0.0375,8.1001,3.5,0.2883
2026-07-07,DELL,Dell Technologies Inc.,科技,硬件,XLK,417.28,Wait,,440.1758,449.3496,343.6435,0.0733,0.3318,0.5067,0.0133,0.3134,105.706,4,0.2
2026-07-07,DGII,Digi International Inc.,航空国防卫星,通讯设备,XLK,70.16,Wait,,75.6516,76.5296,64.7068,0.0417,0.2663,0.154,0.0686,0.2103,11.8228,3.5,0.2397
2026-07-07,DGX,Quest Diagnostics Incorporated,医药,诊断检测,XLV,212.38,Wait,,218.1438,219.5386,202.0721,0.0219,1.7115,0.0331,0.3369,0.1633,17.4665,3,0.4568
2026-07-07,DHT,"DHT Holdings, Inc.",油气,油气中游,SEA,17.29,Bad Market,,20.1329,20.368,17.2175,0.0453,-0.513,0.1178,0.0945,0.0225,3.1505,3.5,0.2207
2026-07-07,DINO,HF Sinclair Corporation,油气,炼油,XLE,73.94,Bad Market,,75.1894,75.9533,65.5881,0.0344,1.8841,0.0415,0.0206,0.1839,10.3652,3.5,0.2904
2026-07-07,DIOD,Diodes Incorporated,科技,半导体,SOXX,91.57,Bad Market,,124.4089,126.8822,89.7825,0.09,-1.9676,0.3428,0.2352,0.0114,37.0997,4,0.2
2026-07-07,DLR,"Digital Realty Trust, Inc.",医药,房地产,XLRE,174.9,Wait,,197.289,198.7946,186.3442,0.0287,-2.1594,0.1166,0.132,0.1778,12.4504,3.5,0.3485
2026-07-07,DOW,Dow Inc.,化工,化工,XLB,28.64,Wait,,35.6864,36.0654,36.3778,0.0441,-1.8568,-0.1035,0.4934,0.2816,-0.3123,3.5,0.2267
2026-07-07,DTM,"DT Midstream, Inc.",油气,油气中游,AMLP,146.13,Wait,,152.2013,153.1962,141.1707,0.0227,0.6397,0.0283,0.1705,0.1697,12.0255,3,0.4406
2026-07-07,DUK,Duke Energy Corporation (Holdin,可再生能源,电力,XLU,128.22,Wait,,130.8141,131.5426,122.3152,0.0189,1.1185,0.1104,0.231,0.006,9.2274,3,0.5
2026-07-07,DVN,Devon Energy Corporation,油气,油气勘探开发,SPY,42.41,Wait,,47.0241,47.4558,46.3334,0.0339,-0.3909,-0.0411,0.1994,0.0702,1.1224,3.5,0.2947
2026-07-07,ECO,Okeanis Eco Tankers Corp.,油气,油气中游,SPY,53.72,Wait,,57.1772,57.8634,48.9241,0.0426,0.9928,0.09,0.2415,0.0648,8.9393,3.5,0.2349
2026-07-07,EFXT,Enerflex Ltd,油气,油气设备服务,AMLP,23.03,Wait,,26.6103,26.917,24.812,0.0444,-1.1866,0.073,0.2261,0.0166,2.105,3.5,0.2253
2026-07-07,ELAN,Elanco Animal Health Incorporat,医药,动物制药,XLV,24.64,Wait,,25.3764,25.6658,22.804,0.0391,0.5298,-0.02,0.006,0.0471,2.8618,3.5,0.2554
2026-07-07,EMN,Eastman Chemical Company,化工,化工,XLB,69.62,Wait,,75.9762,76.6215,70.0019,0.0309,-0.6741,-0.063,0.2152,0.0619,6.6195,3.5,0.3237
2026-07-07,EMR,Emerson Electric Company,化工,工业机械,XLI,137.91,Wait,,152.0391,153.2811,136.1702,0.03,-1.3091,-0.009,0.0545,0.0188,17.1108,3.5,0.3331
2026-07-07,ENB,Enbridge Inc,油气,油气中游,AMLP,55.05,Wait,,57.2794,57.603,54.8036,0.0196,-0.2285,0.1006,0.0537,0.0723,2.7994,3,0.5
2026-07-07,ENPH,"Enphase Energy, Inc.",可再生能源,太阳能,TAN,42.99,Bad Market,,69.9524,71.3511,53.6815,0.1084,-1.5417,0.1836,0.4834,0.0803,17.6695,4,0.2
2026-07-07,ENS,EnerSys,化工,锂电池,XLI,195.98,Wait,,242.3574,245.6836,198.991,0.0566,-2.5529,0.2728,0.3332,0.007,46.6926,4,0.2
2026-07-07,ENTG,"Entegris, Inc.",科技,半导体材料,SOXX,135.08,Bad Market,,186.741,190.8524,129.1806,0.1015,-1.5874,0.4325,0.0251,0.0024,61.6718,4,0.2
2026-07-07,EPD,Enterprise Products Partners L.,油气,油气中游,AMLP,37.64,Wait,,38.5246,38.7314,37.7321,0.0183,1.12,-0.0,0.0428,0.0144,0.9993,3,0.5
2026-07-07,EQNR,Equinor ASA,油气,综合油气,XLE,33.91,Bad Market,,38.2891,38.5975,37.7623,0.0303,0.234,-0.1202,0.2829,0.1019,0.8352,3.5,0.3299
2026-07-07,EQX,Equinox Gold Corp.,矿,金,GDX,9.81,Bad Market,,11.6643,11.8507,13.1241,0.0634,-0.7112,-0.1425,0.1858,0.2321,-1.2733,4,0.2
2026-07-07,ERAS,"Erasca, Inc.",医药,生物技术,XBI,18.36,Wait,,19.0837,19.4343,17.7955,0.0637,2.7404,0.0209,0.4105,0.0031,1.6388,4,0.2
2026-07-07,ERIC,Ericsson,航空国防卫星,通讯设备,XLK,10.82,Wait,,13.4582,13.5622,12.5262,0.0321,-2.0804,0.031,0.4382,0.0949,1.0361,3.5,0.312
2026-07-07,ES,Eversource Energy (D/B/A),可再生能源,电力,SPY,74.75,Wait,,75.1875,75.6531,69.7845,0.0208,2.5318,0.0196,0.3191,0.1216,5.8686,3,0.4817
2026-07-07,ESE,ESCO Technologies Inc.,航空国防卫星,航空航天国防,ITA,333.29,Wait,,358.2329,362.3365,307.0243,0.041,0.2044,0.1931,0.2489,0.1035,55.3122,3.5,0.2437
2026-07-07,ESI,Element Solutions Inc.,化工,化工,XLB,38.57,Wait,,49.5774,50.3085,39.3422,0.0632,-2.4012,0.3196,0.1101,0.0192,10.9662,4,0.2
2026-07-07,ETN,"Eaton Corporation, PLC",化工,工业机械,XLI,395.68,Wait,,439.7368,445.2408,371.5667,0.0464,-0.6015,0.2022,0.0938,0.0055,73.6741,3.5,0.2157
2026-07-07,ETR,Entergy Corporation,可再生能源,电力,XLU,115.19,Wait,,117.4608,118.1392,111.1254,0.0196,1.1804,0.0172,0.2552,0.0047,7.0138,3,0.5
2026-07-07,EVRG,"Evergy, Inc.",可再生能源,电力,SPY,87.12,Wait,,88.905,89.37,83.4799,0.0178,1.6487,0.0707,0.3223,0.1115,5.8901,3,0.5
2026-07-07,EW,Edwards Lifesciences Corporatio,医药,医疗器械,IHI,94.82,Bad Market,,96.1282,96.8633,86.6038,0.0258,2.5533,0.0426,0.3419,0.2322,10.2595,3.5,0.387
